name	time	frame	height	yaw	pitch	roll	lat	lon	east	north	zone.number	zone.letter	image_x	image_y	start_east	start_north	end_east	end_north	heading	project	length	flukeprint_width	fluke_span	body_length	age_class
20240720007J	51:30.8	11473	90.1	20.8	-89.9	0	-21.09294693	55.22155333	315260.6845	7666533.555	40	K	1331.22	450.145	315260.8719	7666532.991	315260.4972	7666534.12	-18.36349188	Jul-20th-2024-09-43AM-Flight-Airdata	1.189241735	NA	1.189241735	NA	calf
20240720007J	52:47.8	13779	90.3	330.4	-90	0	-21.09254966	55.22159821	315264.8561	7666577.59	40	K	1608.84	579.945	315265.2261	7666578.175	315264.4861	7666577.005	-147.694353	Jul-20th-2024-09-43AM-Flight-Airdata	1.384596333	NA	1.384596333	NA	calf
20240720007J	52:52.4	13918	90.2	330.4	-89.9	0	-21.09254156	55.22160635	315265.6919	7666578.496	40	K	1625.43	577.135	315266.0315	7666579.091	315265.3522	7666577.901	-150.2619404	Jul-20th-2024-09-43AM-Flight-Airdata	1.369526054	NA	1.369526054	NA	calf
20240720007J	50:40.8	9976	90.5	199.1	-89.9	0	-21.09292619	55.22075763	315177.9842	7666534.927	40	K	1469.54	683.005	315177.4201	7666535.152	315178.5483	7666534.702	111.7712425	Jul-20th-2024-09-43AM-Flight-Airdata	1.214860919	NA	1.214860919	NA	calf
20240805001A	58:53.4	8827	80.4	133.8	-58.3	0	-21.21754515	55.28380192	321877.5005	7652810.075	40	K	1513.915	336.395	321878.8002	7652810.137	321876.2008	7652810.013	-92.7334885	Aug-5th-2024-03-53PM-Flight-Airdata	2.602320878	NA	2.602320878	NA	adult
20240805001A	56:54.2	5256	80.5	148.6	-43.8	0	-21.21624105	55.28292733	321785.1416	7652953.47	40	K	1515.435	550.605	321786.2685	7652953.336	321784.0148	7652953.604	-83.21468147	Aug-5th-2024-03-53PM-Flight-Airdata	2.269653553	NA	2.269653553	NA	adult
20240805001A	56:50.4	5140	80.6	148.6	-43.8	0	-21.21623738	55.28276042	321767.8094	7652953.689	40	K	1473.88	338.725	321766.7013	7652953.794	321768.9175	7652953.584	95.42355753	Aug-5th-2024-03-53PM-Flight-Airdata	2.226099804	NA	2.226099804	NA	adult
20240805002A	42:00.7	15188	70.3	161.7	-58.5	0	-21.20987274	55.2785091	321318.8033	7653653.541	40	K	496.08	406.14	321320.3927	7653653.91	321317.2138	7653653.172	-103.0661595	Aug-5th-2024-03-29PM-Flight-Airdata	NA	3.263382633	NA	NA	adult
20240805002A	42:15.9	15643	70.3	113.4	-50	0	-21.2099831	55.27860892	321329.2994	7653641.436	40	K	498.25	523.635	321330.739	7653642.33	321327.8597	7653640.542	-121.8382682	Aug-5th-2024-03-29PM-Flight-Airdata	NA	3.389231822	NA	NA	adult
20240805002A	42:10.5	15480	70.4	105	-48.6	0	-21.21003906	55.2786005	321328.4927	7653635.23	40	K	670.86	406.87	321329.919	7653636.157	321327.0664	7653634.302	-123.0265347	Aug-5th-2024-03-29PM-Flight-Airdata	NA	3.402359977	NA	NA	adult
20240805002A	42:00.5	15181	70.3	161.7	-58.5	0	-21.21027786	55.27788667	321254.672	7653607.986	40	K	1441.95	202.815	321255.4435	7653602.859	321253.9004	7653613.113	-8.558349193	Aug-5th-2024-03-29PM-Flight-Airdata	10.36895272	NA	NA	10.36895272	adult
20240720007J	01:12.5	6961	90.6	4.7	-90	0	-21.0918147	55.22094417	315195.9903	7666658.201	40	K	598.245	512.865	315196.4771	7666657.42	315195.5035	7666658.981	-31.96128627	Jul-20th-2024-09-56AM-Flight-Airdata	NA	1.839136314	NA	NA	calf
20240720007J	01:12.5	6961	90.6	4.7	-90	0	-21.09185274	55.22090589	315192.0595	7666653.945	40	K	550.445	568.425	315193.1079	7666653.724	315191.011	7666654.166	-78.09230897	Jul-20th-2024-09-56AM-Flight-Airdata	NA	2.143016393	NA	NA	calf
20240720007J	01:18.5	7139	90.5	4.7	-90	0	-21.09178168	55.22093898	315195.4102	7666661.851	40	K	588.065	470.115	315196.3764	7666661.495	315194.4441	7666662.206	-69.78379999	Jul-20th-2024-09-56AM-Flight-Airdata	NA	2.059079314	NA	NA	calf
20240720007J	03:29.7	11068	90.2	4.7	-90	0	-21.0915417	55.22079446	315180.0976	7666688.252	40	K	520.15	507.655	315181.0493	7666687.849	315179.1459	7666688.655	-67.05802405	Jul-20th-2024-09-56AM-Flight-Airdata	NA	2.0668906	NA	NA	calf
20240805002A	42:03.9	15281	70.9	157.9	-58.5	0	-21.21040846	55.27795016	321261.4206	7653593.599	40	K	1309.905	206.625	321262.4266	7653588.491	321260.4146	7653598.708	-11.1411254	Aug-5th-2024-03-29PM-Flight-Airdata	10.41310281	NA	NA	10.41310281	adult
20240720007J	58:06.5	1386	90.2	235.4	-90	0	-21.09191486	55.22104641	315206.7376	7666647.231	40	K	1436.275	792.575	315208.729	7666646.808	315204.7462	7666647.654	-78.00679684	Jul-20th-2024-09-56AM-Flight-Airdata	4.071667436	NA	NA	4.071667436	calf
20240720007J	58:08.1	1434	90.2	235.4	-89.9	0	-21.0919154	55.22104849	315206.9543	7666647.173	40	K	1434.485	795.13	315208.8402	7666646.605	315205.0683	7666647.741	-73.23708074	Jul-20th-2024-09-56AM-Flight-Airdata	3.939287122	NA	NA	3.939287122	calf
20240720007J	58:29.7	2078	90.1	143.4	-90	0	-21.09235545	55.22096825	315199.1618	7666598.36	40	K	1132.945	550.575	315200.655	7666596.95	315197.6687	7666599.771	-46.62402316	Jul-20th-2024-09-56AM-Flight-Airdata	4.108430748	NA	NA	4.108430748	calf
20240720007J	58:54.9	2833	90.2	75.4	-90	0	-21.09238689	55.2213728	315241.2336	7666595.35	40	K	1272.565	493.565	315241.9782	7666593.553	315240.489	7666597.146	-22.51190439	Jul-20th-2024-09-56AM-Flight-Airdata	3.889547895	NA	NA	3.889547895	calf
20240720007J	58:57.9	2927	90.3	42.9	-90	0	-21.09228458	55.22155362	315259.8947	7666606.887	40	K	1326.33	398.01	315260.3877	7666604.964	315259.4018	7666608.81	-14.37884412	Jul-20th-2024-09-56AM-Flight-Airdata	3.970055423	NA	NA	3.970055423	calf
20240805002A	42:04.7	15307	70.8	145.4	-58.5	0	-21.21046877	55.27800918	321267.6208	7653586.989	40	K	1401.41	225.39	321268.8303	7653587.406	321266.4113	7653586.571	-109.0347049	Aug-5th-2024-03-29PM-Flight-Airdata	2.558865361	NA	2.558865361	NA	adult
20240805002A	42:10.5	15479	70.4	105	-48.6	0	-21.21077441	55.2783845	321306.9532	7653553.574	40	K	1634	404.385	321307.8035	7653554.327	321306.1029	7653552.821	-131.5240819	Aug-5th-2024-03-29PM-Flight-Airdata	2.271408871	NA	2.271408871	NA	adult
20240805002A	41:57.7	15096	70.8	161.7	-44.8	0	-21.2102361	55.27777164	321242.6796	7653612.48	40	K	1449.83	441.85	321243.942	7653613.211	321241.4172	7653611.749	-120.0596585	Aug-5th-2024-03-29PM-Flight-Airdata	2.91718114	NA	2.91718114	NA	adult
20240805002A	42:02.9	15253	70.6	161.6	-58.5	0	-21.21028683	55.27793167	321259.3545	7653607.043	40	K	1331.665	256.8	321260.5797	7653607.504	321258.1294	7653606.583	-110.6057989	Aug-5th-2024-03-29PM-Flight-Airdata	2.617787377	NA	2.617787377	NA	adult
20240805002A	41:56.9	15073	70.8	161.7	-41.8	0	-21.21027873	55.2776913	321234.3899	7653607.669	40	K	1447.365	418.135	321235.8141	7653608.258	321232.9657	7653607.079	-112.4803848	Aug-5th-2024-03-29PM-Flight-Airdata	3.082700234	NA	3.082700234	NA	adult
20240720007J	58:14.9	1636	90.2	210	-90	0	-21.09199856	55.22092213	315193.9282	7666637.819	40	K	1357.64	779.43	315193.8624	7666637.108	315193.9939	7666638.53	5.28056767	Jul-20th-2024-09-56AM-Flight-Airdata	1.428155368	NA	1.428155368	NA	calf
20240720007J	58:16.7	1689	90.2	202.4	-89.9	0	-21.09203723	55.2208949	315191.1466	7666633.506	40	K	1332.505	766.61	315191.3421	7666632.841	315190.951	7666634.171	-16.38411476	Jul-20th-2024-09-56AM-Flight-Airdata	1.38643497	NA	1.38643497	NA	calf
20240720007J	58:17.7	1720	90.1	196.7	-89.9	0	-21.09206232	55.22088061	315189.6925	7666630.712	40	K	1314.45	762.055	315189.7623	7666630.002	315189.6228	7666631.422	-5.607945336	Jul-20th-2024-09-56AM-Flight-Airdata	1.42734942	NA	1.42734942	NA	calf
20240720007J	58:30.9	2114	90.1	137.5	-89.9	0	-21.09237025	55.22097941	315200.339	7666596.734	40	K	1134.275	545.48	315199.9668	7666596.194	315200.7111	7666597.275	34.53735037	Jul-20th-2024-09-56AM-Flight-Airdata	1.312727215	NA	1.312727215	NA	calf
20240720007J	58:32.9	2175	90.1	127.4	-90	0	-21.09240887	55.22102838	315205.4756	7666592.516	40	K	1134.085	491.235	315204.9212	7666592.081	315206.03	7666592.951	51.88709403	Jul-20th-2024-09-56AM-Flight-Airdata	1.409232763	NA	1.409232763	NA	calf
20240720007J	58:57.9	2927	90.3	42.9	-90	0	-21.09226724	55.22154912	315259.4054	7666608.801	40	K	1303.995	384.74	315260.0819	7666609.059	315258.7289	7666608.542	-110.8981456	Jul-20th-2024-09-56AM-Flight-Airdata	1.448340094	NA	1.448340094	NA	calf
20240805003A	39:53.1	20413	76.2	36.6	-63.9	0	-21.21165696	55.27220109	320666.0756	7653448.87	40	K	567.145	299.53	320667.7974	7653449.369	320664.3537	7653448.371	-106.1617239	Aug-5th-2024-04-22PM-Flight-Airdata	NA	3.585328754	NA	NA	adult
20240805003A	39:35.7	19889	76.2	39.4	-50.5	0	-21.21184561	55.27228446	320674.9587	7653428.079	40	K	467.79	382.935	320676.7191	7653428.631	320673.1982	7653427.526	-107.4208134	Aug-5th-2024-04-22PM-Flight-Airdata	NA	3.690077275	NA	NA	adult
20240805003A	31:09.1	4710	85	111.2	-61	0	-21.20383802	55.27088938	320520.4447	7654313.042	40	K	114.595	470.69	320518.6972	7654312.449	320522.1922	7654313.634	71.2690928	Aug-5th-2024-04-22PM-Flight-Airdata	NA	3.690431026	NA	NA	adult
20240805003A	30:58.9	4401	84.5	178.9	-61	0	-21.20400018	55.27098066	320530.1173	7654295.192	40	K	523.64	620.095	320528.2851	7654295.495	320531.9495	7654294.888	99.40846612	Aug-5th-2024-04-22PM-Flight-Airdata	NA	3.714323551	NA	NA	adult
20240805003A	31:29.7	5328	84.9	162.6	-66.7	0	-21.20441749	55.27099674	320532.2915	7654249.009	40	K	499.7	174.06	320530.3803	7654248.835	320534.2027	7654249.183	84.80836971	Aug-5th-2024-04-22PM-Flight-Airdata	NA	3.838073528	NA	NA	adult
20240805003A	31:56.1	6117	78.7	188.7	-33.5	0	-21.20488655	55.27104911	320538.2954	7654197.137	40	K	458.04	685.305	320540.2577	7654196.902	320536.333	7654197.372	-83.16234264	Aug-5th-2024-04-22PM-Flight-Airdata	NA	3.952812222	NA	NA	adult
20240805003A	31:08.9	4703	85	111.9	-61	0	-21.20413036	55.27084999	320516.7083	7654280.632	40	K	491.72	398.16	320514.7161	7654280.532	320518.7005	7654280.731	87.12994999	Aug-5th-2024-04-22PM-Flight-Airdata	NA	3.989435892	NA	NA	adult
20240805003A	31:46.1	5815	84.8	188.7	-56.9	0	-21.20483151	55.27105434	320538.7725	7654203.236	40	K	456.905	314.76	320536.8005	7654203.776	320540.7446	7654202.697	105.2986438	Aug-5th-2024-04-22PM-Flight-Airdata	NA	4.089065002	NA	NA	adult
20240805003A	31:09.1	4710	85	111.2	-61	0	-21.20399628	55.27087544	320519.1891	7654295.505	40	K	319.84	422.095	320517.1924	7654295.053	320521.1859	7654295.956	77.2607103	Aug-5th-2024-04-22PM-Flight-Airdata	NA	4.094339341	NA	NA	adult
20240805003A	37:26.5	16017	75.9	179.1	-71.1	0	-21.21052187	55.27159384	320601.6614	7653573.851	40	K	1421.055	617.52	320600.7862	7653568.785	320602.5366	7653578.917	9.802192824	Aug-5th-2024-04-22PM-Flight-Airdata	10.28165524	NA	NA	10.28165524	adult
20240805003A	38:45.5	18389	76	174.1	-71.8	0	-21.21184089	55.27193796	320638.9812	7653428.21	40	K	1449.085	444.75	320638.3885	7653422.761	320639.5739	7653433.658	6.208341666	Aug-5th-2024-04-22PM-Flight-Airdata	10.96105976	NA	NA	10.96105976	adult
20240805003A	38:47.7	18454	76	169.3	-73.9	0	-21.2119628	55.27195262	320640.65	7653414.729	40	K	1481.435	276.61	320640.3235	7653409.253	320640.9765	7653420.204	3.412267414	Aug-5th-2024-04-22PM-Flight-Airdata	10.97092412	NA	NA	10.97092412	adult
20240805003A	39:11.7	19172	75.9	161.7	-57.9	0	-21.21235812	55.27200208	320646.2627	7653371.018	40	K	1512.345	430.5	320645.6075	7653365.165	320646.9179	7653376.87	6.38753323	Aug-5th-2024-04-22PM-Flight-Airdata	11.77815276	NA	NA	11.77815276	adult
20240805003A	39:12.9	19209	75.9	161.7	-57.9	0	-21.21238483	55.27199932	320646.0078	7653368.057	40	K	1518.79	405.945	320645.2909	7653362.236	320646.7246	7653373.879	7.019904056	Aug-5th-2024-04-22PM-Flight-Airdata	11.73085149	NA	NA	11.73085149	adult
20240805003A	31:11.1	4771	85.1	109.2	-56.8	0	-21.20516566	55.2704893	320480.5132	7654165.601	40	K	1862.165	437.535	320479.6347	7654159.782	320481.3918	7654171.42	8.585925378	Aug-5th-2024-04-22PM-Flight-Airdata	11.76946317	NA	NA	11.76946317	adult
20240805003A	31:10.9	4763	85.1	109.2	-56.8	0	-21.20516762	55.27049878	320481.4995	7654165.395	40	K	1856.445	429.96	320480.543	7654159.53	320482.456	7654171.26	9.262485695	Aug-5th-2024-04-22PM-Flight-Airdata	11.88511723	NA	NA	11.88511723	adult
20240805003A	37:16.7	15728	75.9	175.7	-61.1	0	-21.21031525	55.271285	320569.3482	7653596.377	40	K	1441.29	258.24	320567.9273	7653590.76	320570.7691	7653601.994	14.19571359	Aug-5th-2024-04-22PM-Flight-Airdata	11.58793944	NA	NA	11.58793944	adult
20240805003A	37:16.7	15728	75.9	175.7	-61.1	0	-21.21026103	55.27129933	320570.7705	7653602.396	40	K	1433.415	307.2	320572.3313	7653602.336	320569.2098	7653602.456	-87.8108324	Aug-5th-2024-04-22PM-Flight-Airdata	3.123792002	NA	3.123792002	NA	adult
20240805003A	37:27.1	16039	76	178.9	-71.1	0	-21.21049145	55.27159888	320602.1471	7653577.225	40	K	1420.295	667.335	320603.6428	7653576.943	320600.6514	7653577.507	-79.32283776	Aug-5th-2024-04-22PM-Flight-Airdata	3.04412921	NA	3.04412921	NA	adult
20240805003A	38:47.3	18442	76	169.3	-71.9	0	-21.21188123	55.27195673	320640.978	7653423.764	40	K	1467.485	419.765	320642.4809	7653423.704	320639.475	7653423.825	-87.68530268	Aug-5th-2024-04-22PM-Flight-Airdata	3.008425392	NA	3.008425392	NA	adult
20240805003A	39:13.1	19212	75.9	161.7	-57.9	0	-21.21233177	55.27200556	320646.5923	7653373.939	40	K	1506.195	453.68	320648.0888	7653374.144	320645.0957	7653373.734	-97.80534338	Aug-5th-2024-04-22PM-Flight-Airdata	3.021064226	NA	3.021064226	NA	adult
20240805003A	39:16.9	19330	76	161.7	-57	0	-21.21235159	55.2719947	320645.4886	7653371.732	40	K	1521.13	455.34	320646.9539	7653371.656	320644.0232	7653371.809	-87.00331961	Aug-5th-2024-04-22PM-Flight-Airdata	2.934728838	NA	2.934728838	NA	adult
20240805005A	56:43.3	16611	81.6	185.2	-90	0	-21.20757469	55.27921057	321388.8638	7653908.755	40	K	495.59	770.585	321390.3102	7653909.321	321387.4174	7653908.19	-111.3558874	Aug-5th-2024-04-46PM-Flight-Airdata	NA	3.10602415	NA	NA	adult
20240805005A	56:50.7	16833	81.6	182.7	-90	0	-21.20764689	55.2792362	321391.6115	7653900.791	40	K	463.435	691.165	321393.2294	7653900.99	321389.9936	7653900.592	-97.00931854	Aug-5th-2024-04-46PM-Flight-Airdata	NA	3.260145005	NA	NA	adult
20240805005A	48:01.3	971	77.1	259	-41.3	0	-21.20040353	55.27783446	321237.3624	7654701.14	40	K	535.485	651.52	321238.8036	7654700.27	321235.9212	7654702.01	-58.8833731	Aug-5th-2024-04-46PM-Flight-Airdata	NA	3.366798204	NA	NA	adult
20240805005A	51:46.3	7713	56.2	166.2	-56.3	0	-21.20369639	55.27716594	321171.9198	7654335.824	40	K	160.155	549.985	321173.5423	7654335.197	321170.2974	7654336.451	-68.87160285	Aug-5th-2024-04-46PM-Flight-Airdata	NA	3.478770442	NA	NA	adult
20240806001A	32:43.1	10238	91.4	308.7	-44.4	0	-20.99744442	55.17717946	310529.2825	7677054.971	40	K	546.285	658.275	310527.9658	7677053.9	310530.5992	7677056.041	50.90084289	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.39333685	NA	NA	adult
20240806001A	33:45.7	12115	90.6	307	-41	0	-20.99764936	55.17645911	310454.6467	7677031.426	40	K	500.845	516.05	310454.1843	7677029.686	310455.109	7677033.166	14.8818065	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.600201285	NA	NA	adult
20240806001A	33:14.1	11165	90.2	311.6	-46.3	0	-20.99735093	55.17687868	310497.8928	7677064.964	40	K	511.415	448.18	310497.112	7677063.226	310498.6735	7677066.703	24.18677725	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.811039502	NA	NA	adult
20240806001A	34:03.9	12660	90.6	304.9	-42.9	0	-20.99772389	55.1767182	310481.6783	7677023.482	40	K	566.3	624.58	310480.8258	7677021.717	310482.5308	7677025.247	25.77790977	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.920503519	NA	NA	adult
20240806001A	33:00.5	10760	90.1	311.6	-47.6	0	-20.99740966	55.17698761	310509.292	7677058.591	40	K	507.16	495.61	310508.0437	7677057.034	310510.5402	7677060.148	38.7148211	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.991426955	NA	NA	adult
20240806001A	33:02.1	10807	90.1	311.6	-47.6	0	-20.99737991	55.17691827	310502.0457	7677061.802	40	K	502.3	450.605	310500.9454	7677060.075	310503.146	7677063.53	32.49820244	Aug-6th-2024-10-21AM-Flight-Airdata	NA	4.095845206	NA	NA	adult
20240806002A	33:00.7	10765	90.1	311.6	-47.6	0	-20.99757164	55.1771781	310529.3015	7677040.884	40	K	432.975	688.38	310528.0229	7677039.872	310530.5801	7677041.896	51.63415639	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.261471143	NA	NA	adult
20240806002A	33:16.3	11233	90.2	311.6	-46.3	0	-20.99752227	55.1771121	310522.3777	7677046.271	40	K	453.045	645.2	310521.3583	7677044.996	310523.3972	7677047.546	38.64156797	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.265063633	NA	NA	adult
20240806002A	34:01.5	12590	90.6	303	-42.9	0	-20.99782767	55.17673371	310483.4221	7677012.011	40	K	487.705	668.31	310482.8831	7677010.393	310483.961	7677013.628	18.43188542	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.409097961	NA	NA	adult
20240806002A	34:01.5	12590	90.6	303	-42.9	0	-20.99780615	55.17662269	310471.8525	7677014.261	40	K	474.935	595.335	310471.1505	7677012.645	310472.5545	7677015.877	23.4806723	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.523874274	NA	NA	adult
20240806002A	32:58.3	10694	90.1	311.6	-44.4	0	-20.99759554	55.1772507	310536.8798	7677038.324	40	K	438.445	814.255	310535.8802	7677036.865	310537.8795	7677039.782	34.4217592	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.536882387	NA	NA	adult
20240806002A	34:04.7	12682	90.6	304.9	-42.9	0	-20.99785156	55.17684992	310495.5341	7677009.503	40	K	491.355	769.26	310494.5411	7677007.952	310496.527	7677011.053	32.63101916	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.682859913	NA	NA	adult
20240806002A	33:16.3	11233	90.2	311.6	-46.3	0	-20.99748481	55.17704264	310515.1082	7677050.336	40	K	458.51	586.215	310514.0051	7677048.827	310516.2113	7677051.845	36.16674016	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.738383974	NA	NA	adult
20240806003A	37:33.9	18951	90.6	346.7	-55	0	-20.99280829	55.17438866	310233.2609	7677564.946	40	K	481.01	643.985	310231.7894	7677564.395	310234.7323	7677565.497	69.46839555	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.142516995	NA	NA	adult
20240806003A	37:39.1	19109	90.6	346	-58.9	0	-20.99279189	55.17438821	310233.1943	7677566.761	40	K	500.47	547.29	310231.7336	7677566.119	310234.6549	7677567.403	66.27039352	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.191120786	NA	NA	adult
20240806004A	37:27.5	18760	90.6	347.8	-57.1	0	-20.99288459	55.17457133	310252.35	7677556.716	40	K	645.815	727.905	310250.9433	7677556.26	310253.7568	7677557.172	72.0350042	Aug-6th-2024-10-21AM-Flight-Airdata	NA	2.957611199	NA	NA	adult
20240806004A	37:25.3	18698	90.6	347.8	-57.1	0	-20.99280167	55.17449321	310244.1233	7677565.804	40	K	592.53	623.725	310243.0221	7677564.785	310245.2244	7677566.823	47.21808291	Aug-6th-2024-10-21AM-Flight-Airdata	NA	3.000575973	NA	NA	adult
20240806005A	20:26.8	2690	78.9	266.3	-74.1	0	-20.99534571	55.17897049	310712.8485	7677289.45	40	K	681.015	406.865	310712.3947	7677291.139	310713.3023	7677287.762	164.9587586	Aug-6th-2024-11-18AM-Flight-Airdata	NA	3.497330999	NA	NA	adult
20240806005A	06/08/2024 07:21	4343	84.8	267.5	-47.3	0	-20.99521604	55.17846868	310660.5112	7677303.212	40	K	520.01	585.285	310660.3347	7677305.098	310660.6878	7677301.326	174.6511518	Aug-6th-2024-11-18AM-Flight-Airdata	NA	3.788061389	NA	NA	adult
20240806005A	20:55.4	3551	84.8	293.4	-59.8	0	-20.99524778	55.17858504	310672.6492	7677299.836	40	K	533.06	505.5	310671.9851	7677301.621	310673.3132	7677298.051	159.5916542	Aug-6th-2024-11-18AM-Flight-Airdata	NA	3.808840609	NA	NA	adult
20240806005A	19:51.8	1644	78.6	250.8	-50.4	0	-20.99482485	55.1789929	310714.5217	7677347.144	40	K	1550.83	713.485	310714.0228	7677345.58	310715.0206	7677348.708	17.69191611	Aug-6th-2024-11-18AM-Flight-Airdata	3.283418314	NA	3.283418314	NA	adult
20240806005A	20:00.8	1912	78.7	251.3	-56	0	-20.99477456	55.17894387	310709.3607	7677352.653	40	K	1613.51	570.275	310708.869	7677351.166	310709.8523	7677354.141	18.28778704	Aug-6th-2024-11-18AM-Flight-Airdata	3.133723717	NA	3.133723717	NA	adult
20240806005A	20:19.6	2477	78.8	263.2	-63.1	0	-20.99474892	55.17891546	310706.3749	7677355.459	40	K	1611.485	554.765	310706.4924	7677353.825	310706.2574	7677357.092	-4.115226775	Aug-6th-2024-11-18AM-Flight-Airdata	3.274751672	NA	3.274751672	NA	adult
20240806005A	20:42.4	3158	84.6	296.1	-66.9	0	-20.99467788	55.17894471	310709.3262	7677363.358	40	K	1439.59	426.755	310703.9149	7677364.782	310714.7374	7677361.933	104.7492795	Aug-6th-2024-11-18AM-Flight-Airdata	11.19128025	NA	NA	11.19128025	adult
20240806005A	20:50.2	3393	84.7	296.1	-59.8	0	-20.99463171	55.17890097	310704.7197	7677368.418	40	K	1448.87	502.195	310699.8258	7677369.498	310709.6135	7677367.337	102.4486705	Aug-6th-2024-11-18AM-Flight-Airdata	10.0232801	NA	NA	10.0232801	adult
20240806005A	06/08/2024 07:20	3447	84.7	295.2	-59.8	0	-20.99463567	55.17892192	310706.9034	7677368.005	40	K	1471.315	527.84	310707.0934	7677369.778	310706.7135	7677366.231	-173.8862574	Aug-6th-2024-11-18AM-Flight-Airdata	3.567438474	NA	3.567438474	NA	adult
20240806005A	21:39.8	4880	84.6	174.2	-47.3	0	-20.99493336	55.17753505	310563.0841	7677333.402	40	K	1485.35	611.515	310557.9532	7677332.419	310568.2151	7677334.386	79.14927072	Aug-6th-2024-11-18AM-Flight-Airdata	10.44866782	NA	NA	10.44866782	adult
20240806005A	21:43.4	4986	84.6	181.8	-51.3	0	-20.99487765	55.17754753	310564.311	7677339.585	40	K	1370.77	538.905	310558.8551	7677338.585	310569.767	7677340.586	79.60863338	Aug-6th-2024-11-18AM-Flight-Airdata	11.09384246	NA	NA	11.09384246	adult
20240806006A	20:36.6	2988	84.5	296.1	-73	0	-20.99534625	55.17886431	310701.8103	7677289.265	40	K	525.09	597.61	310702.7871	7677290.987	310700.8334	7677287.543	-150.4381617	Aug-6th-2024-11-18AM-Flight-Airdata	NA	3.960048121	NA	NA	adult
20240806006A	21:11.4	4027	84.8	262.5	-44.4	0	-20.99526228	55.17861988	310676.2898	7677298.272	40	K	483.02	718	310675.8497	7677300.297	310676.7299	7677296.247	167.7393874	Aug-6th-2024-11-18AM-Flight-Airdata	NA	4.144979961	NA	NA	adult
20240806006A	20:29.6	2777	80.2	266.3	-74.1	0	-20.9947969	55.17893706	310708.6811	7677350.172	40	K	1583.38	537.51	310708.6647	7677348.325	310708.6975	7677352.019	0.509632178	Aug-6th-2024-11-18AM-Flight-Airdata	3.6937941	NA	3.6937941	NA	adult
20240806006A	06/08/2024 07:20	3594	84.8	292	-59.8	0	-20.99462301	55.1789416	310708.9336	7677369.429	40	K	1461.69	580.3	310708.2355	7677367.635	310709.6316	7677371.223	21.2605297	Aug-6th-2024-11-18AM-Flight-Airdata	3.850118999	NA	3.850118999	NA	adult
20240806006A	21:03.4	3787	84.9	272.2	-56.2	0	-20.99449777	55.17859026	310672.2462	7677382.88	40	K	1438.665	473.63	310665.7146	7677384.195	310678.7778	7677381.565	101.3827782	Aug-6th-2024-11-18AM-Flight-Airdata	13.32522238	NA	NA	13.32522238	adult
20240806006A	21:32.6	4664	84.4	207	-47.3	0	-20.99469474	55.1777935	310589.6539	7677360.128	40	K	1377.51	561.585	310583.0749	7677359.997	310596.2329	7677360.259	88.85748005	Aug-6th-2024-11-18AM-Flight-Airdata	13.16061022	NA	NA	13.16061022	adult
20240806006A	20:51.8	3440	84.7	295.2	-59.8	0	-20.99468277	55.1789472	310709.5916	7677362.819	40	K	1440.86	574.995	310703.3649	7677364.567	310715.8184	7677361.072	105.6753016	Aug-6th-2024-11-18AM-Flight-Airdata	12.9345218	NA	NA	12.9345218	adult
20240806006A	06/08/2024 07:20	3535	84.8	293.8	-59.8	0	-20.99464159	55.17891319	310706.0033	7677367.338	40	K	1455.97	538.905	310699.6678	7677368.978	310712.3387	7677365.699	104.5065322	Aug-6th-2024-11-18AM-Flight-Airdata	13.0881884	NA	NA	13.0881884	adult
20240806006A	20:56.2	3575	84.8	292.7	-59.8	0	-20.99463705	55.17895151	310709.9812	7677367.887	40	K	1471.915	585.49	310709.3756	7677365.913	310710.5868	7677369.86	17.06018557	Aug-6th-2024-11-18AM-Flight-Airdata	4.128704891	NA	4.128704891	NA	adult
20240806006A	06/08/2024 07:20	3629	84.8	290.4	-59.8	0	-20.99461139	55.17892259	310706.9425	7677370.693	40	K	1442.535	575.84	310706.5033	7677368.801	310707.3817	7677372.585	13.06923774	Aug-6th-2024-11-18AM-Flight-Airdata	3.88426912	NA	3.88426912	NA	adult
20240806007A	20:55.2	3545	84.8	293.6	-59.8	0	-20.99544184	55.17864166	310678.781	7677278.418	40	K	279.95	647.65	310678.5847	7677280.235	310678.9773	7677276.602	173.8327431	Aug-6th-2024-11-18AM-Flight-Airdata	NA	3.654613099	NA	NA	adult
20240806007A	21:10.8	4009	84.8	262.5	-47.6	0	-20.99540637	55.17874549	310689.5319	7677282.468	40	K	239.34	752.085	310689.4435	7677284.385	310689.6204	7677280.552	177.3580768	Aug-6th-2024-11-18AM-Flight-Airdata	NA	3.837099167	NA	NA	adult
