name,time,frame,height,yaw,pitch,roll,lat,lon,east,north,zone.number,zone.letter,image_x,image_y,start_east,start_north,end_east,end_north,heading,project,length,flukeprint_width,fluke_span,body_length,age_class
20240724001A,2024-07-24 05:57:54.400000,3217,90.1,188.1,-63.9,0,-21.0552589727028,55.1713811182056,309999.752182626,7670647.1326907,40,K,679.565,423.55,309999.424144737,7670644.63960134,310000.080220514,7670649.62578006,7.49585346572197,Jul-24th-2024-09-47AM-Flight-Airdata,NA,5.02915634895259,NA,NA,adult
20240724001A,2024-07-24 05:57:49.200000,3064,90.1,190.1,-40.9,0,-21.0552138154754,55.1713403766229,309995.460560633,7670652.08373065,40,K,675.94,754.265,309995.624853919,7670649.52415977,309995.296267346,7670654.64330153,-3.67265310452509,Jul-24th-2024-09-47AM-Flight-Airdata,NA,5.12967655000504,NA,NA,adult
20240724015A,2024-07-24 05:56:40.200000,994,44.6,260.5,-25.7,0,-21.055464904401,55.1715473781104,310017.293076312,7670624.5310349,40,K,559.17,561.35,310017.87936539,7670626.26167502,310016.706787234,7670622.80039478,-161.285157938934,Jul-24th-2024-09-47AM-Flight-Airdata,NA,3.65450412562124,NA,NA,adult
20240724001A,2024-07-24 05:56:50.600000,1309,44.4,229.8,-25.7,0,-21.0548479089088,55.1710586565944,309965.716623753,7670692.25941997,40,K,1524.945,546.225,309959.888349746,7670694.82788302,309971.544897759,7670689.69095691,113.782615869556,Jul-24th-2024-09-47AM-Flight-Airdata,12.738254252899,NA,NA,12.738254252899,adult
20240724001A,2024-07-24 05:56:55.200000,1447,44.3,211.1,-25.7,0,-21.054960789954,55.1708858796511,309947.903242903,7670679.55571928,40,K,1376.42,549.83,309941.607138747,7670681.44389789,309954.19934706,7670677.66754066,106.693795373566,Jul-24th-2024-09-47AM-Flight-Airdata,13.1462764356557,NA,NA,13.1462764356557,adult
20240724001A,2024-07-24 05:56:46.400000,1181,44.5,253,-25.7,0,-21.0546990447592,55.1712716100874,309987.659899195,7670708.99488579,40,K,1565.395,533.865,309982.760660567,7670713.28962744,309992.559137824,7670704.70014413,131.238261939222,Jul-24th-2024-09-47AM-Flight-Airdata,13.0303254041592,NA,NA,13.0303254041592,adult
20240724001A,2024-07-24 05:56:42.600000,1067,44.5,260.5,-25.7,0,-21.0547818223603,55.1714212504813,310003.317206922,7670700.00850204,40,K,1487.56,554.42,309998.317804298,7670703.79034334,310008.316609546,7670696.22666074,127.105998099086,Jul-24th-2024-09-47AM-Flight-Airdata,12.5373602044592,NA,NA,12.5373602044592,adult
20240724001A,2024-07-24 05:56:34.400000,821,43.3,260.5,-15.7,0,-21.0552737810353,55.1712519949117,309986.351199434,7670645.33924506,40,K,859.73,620.995,309987.264863566,7670647.15489999,309985.437535301,7670643.52359014,-153.287790331889,Jul-24th-2024-09-47AM-Flight-Airdata,4.06516172391662,NA,4.06516172391662,NA,adult
20240724001A,2024-07-24 05:56:47.800000,1222,44.4,242.3,-25.7,0,-21.0547887279514,55.1712290083593,309983.346180562,7670699.01477206,40,K,1560.885,551.05,309984.724004436,7670699.93917291,309981.968356688,7670698.09037121,-123.85819972549,Jul-24th-2024-09-47AM-Flight-Airdata,3.318382471196,NA,3.318382471196,NA,adult
20240724001A,2024-07-24 05:57:27.600000,2415,44.8,211.1,-22.7,0,-21.0549199136047,55.170346267254,309891.769234388,7670683.43783857,40,K,1428.985,539.21,309892.249423046,7670685.36246933,309891.28904573,7670681.51320781,-165.990910656141,Jul-24th-2024-09-47AM-Flight-Airdata,3.96725835045063,NA,3.96725835045063,NA,adult
20240724001A,2024-07-24 05:56:24.400000,521,45.8,259.8,-15.7,0,-21.054879141412,55.1718104023547,310043.885459824,7670689.69760753,40,K,903.38,478.59,310043.199620152,7670691.47184884,310044.571299497,7670687.92336621,158.865802509943,Jul-24th-2024-09-47AM-Flight-Airdata,3.80437028142231,NA,3.80437028142231,NA,adult
20240724001A,2024-07-24 05:56:33.400000,794,43.2,260.5,-15.7,0,-21.0551618852817,55.1717616411629,310039.176679537,7670658.3353501,40,K,844.965,818.89,310040.235820419,7670659.7851637,310038.117538655,7670656.88553651,-143.850530376727,Jul-24th-2024-09-47AM-Flight-Airdata,3.59095467507934,NA,3.59095467507934,NA,adult
